id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,label,bytes_per_packet
14508,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,60875,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773602638772,1773602641872,3100,31,6329,1773602638772,1773602641872,3100,17,3854,1773602638773,1773602641871,3098,14,2475,60,204.16129032258064,286.0865949060638,1681,60,226.7058823529412,379.1458763961904,1681,60,176.78571428571428,102.3599820929348,366,0,103.33333333333331,552.6199874911443,3029,0,193.75000000000003,756.1299271068874,3029,0,238.3076923076923,849.0372375633655,3064,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,203.50482315112538
8322,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,55661,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773594055326,1773594064420,9094,29,6063,1773594055326,1773594064420,9094,16,3718,1773594055326,1773594064419,9093,13,2345,60,209.06896551724137,302.12118323547907,1717,60,232.37500000000003,400.2102572398664,1717,60,180.3846153846154,105.6137131733205,366,0,324.7857142857142,1707.051852304149,9035,0,606.2666666666667,2331.7523290027016,9035,0,757.7500000000001,2614.2227812487595,9059,2,1,2,0,28,22,1,0,1,1,1,0,15,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,208.3505154639175
22845,0,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,138,192.168.56.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,1773612830578,1773612830578,0,1,243,1773612830578,1773612830578,0,1,243,0,0,0,0,0,243,243.0,0.0,243,243,243.0,0.0,243,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NETBIOS.SMBV1,System,0,6,dc01,,,,,0,220.90909090909088
11941,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53011,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773598745536,1773598745536,0,2,160,1773598745536,1773598745536,0,1,72,1773598745536,1773598745536,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,svr1.fyp.lab,,,,,0,76.19047619047619
20338,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,55895,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773608979827,1773608979827,0,2,160,1773608979827,1773608979827,0,1,72,1773608979827,1773608979827,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
12642,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50660,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773600222079,1773600233786,11707,6,546,1773600222079,1773600226094,4015,4,364,1773600229461,1773600233786,4325,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,999,2341.4,1474.2626292489408,4325,999,1338.3333333333333,586.8767616231992,2016,4325,4325.0,0.0,4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0,89.50819672131148
8958,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53874,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773594731222,1773594731222,0,2,160,1773594731222,1773594731222,0,1,72,1773594731222,1773594731222,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
4728,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,64150,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773589764917,1773589775451,10534,6,546,1773589764917,1773589768935,4018,4,364,1773589771991,1773589775451,3460,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,1001,2106.8,1138.4127985928478,3460,1001,1339.3333333333333,585.1447114460947,2015,3460,3460.0,0.0,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0,89.50819672131148
4076,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,52909,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773589327738,1773589330833,3095,32,6416,1773589327738,1773589330833,3095,17,3881,1773589327738,1773589330832,3094,15,2535,60,200.5,287.1550104037887,1708,60,228.29411764705884,385.61991726081175,1708,60,168.99999999999997,103.1427582112703,366,0,99.83870967741936,547.5436723388186,3050,0,193.4375,761.773191857874,3050,0,221.0,820.5811261632725,3072,2,1,2,0,31,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,15,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.8753894080997
11896,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54595,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773598145863,1773598145863,0,2,231,1773598145863,1773598145863,0,1,86,1773598145863,1773598145863,0,1,145,86,115.5,41.71930009000631,145,86,86.0,0.0,86,145,145.0,0.0,145,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab.fyp.lab,,,,,0,110.0
6154,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54502,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773592084780,1773592094869,10089,33,6531,1773592084780,1773592094869,10089,18,3926,1773592084780,1773592094869,10089,15,2605,60,197.90909090909088,279.3084499747057,1687,60,218.1111111111111,371.1674568786327,1687,60,173.66666666666666,99.37351376546589,366,0,315.28125000000006,1773.8331964052752,10036,0,593.4705882352941,2433.2899056022657,10036,0,720.6428571428571,2681.4415355907367,10037,2,2,2,0,32,25,1,0,1,1,1,0,17,12,1,0,1,1,1,0,15,13,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,197.31117824773412
197,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,51416,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773584171604,1773584182857,11253,6,486,1773584171604,1773584175631,4027,4,324,1773584178516,1773584182857,4341,2,162,81,81.0,0.0,81,81,81.0,0.0,81,81,81.0,0.0,81,996,2250.6,1407.8353241768016,4341,996,1342.3333333333333,583.4897885424674,2016,4341,4341.0,0.0,4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,wdcpalt.microsoft.com,,,,,0,79.672131147541
6769,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,55067,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773593010440,1773593023840,13400,33,6763,1773593010440,1773593023840,13400,18,3922,1773593010440,1773593023840,13400,15,2841,60,204.939393939394,279.873737088926,1683,60,217.8888888888889,370.2363138653138,1683,60,189.4,110.0725734621092,366,0,418.75,2358.593566705215,13344,0,788.2352941176472,3235.552976876823,13344,1,957.1428571428572,3570.9422772221824,13364,2,2,2,0,32,25,1,0,1,1,1,0,17,12,1,0,1,1,1,0,15,13,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,204.32024169184288
2614,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,51868,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773587559832,1773587563926,4094,32,6395,1773587559832,1773587563926,4094,18,3920,1773587559832,1773587563925,4093,14,2475,60,199.84375000000003,283.6007085589901,1687,60,217.77777777777777,371.314763502303,1687,60,176.78571428571428,102.3599820929348,366,0,132.06451612903223,726.7734601411855,4048,0,240.8235294117647,981.0948116322728,4048,0,314.8461538461538,1124.993470066519,4059,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.22118380062304
16933,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53285,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773605561154,1773605568626,7472,2,172,1773605561154,1773605561154,0,1,86,1773605568626,1773605568626,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,7472,7472.0,0.0,7472,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0,81.9047619047619
13676,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63413,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773600983899,1773600992497,8598,6,546,1773600983899,1773600987921,4022,4,364,1773600988172,1773600992497,4325,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,251,1719.6,1585.6991517939337,4325,1001,1340.6666666666667,583.9951483816739,2015,4325,4325.0,0.0,4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0,89.50819672131148
15206,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54111,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773603480335,1773603491535,11200,6,546,1773603480335,1773603484339,4004,4,364,1773603488075,1773603491535,3460,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,989,2240.0,1308.5910361912158,3736,989,1334.6666666666667,576.3422015897615,2000,3460,3460.0,0.0,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0,89.50819672131148
384,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50122,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773584700866,1773584709944,9078,32,6385,1773584700866,1773584709944,9078,18,3910,1773584700866,1773584709944,9078,14,2475,60,199.53125000000009,281.9096153911746,1677,60,217.2222222222222,368.9874149863389,1677,60,176.78571428571428,102.3599820929348,366,0,292.8387096774194,1621.7383491544742,9031,0,534.0000000000001,2189.6317898222064,9031,0,698.3076923076924,2508.17627585647,9046,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,198.90965732087227
17622,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62003,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773604508104,1773604508115,11,12,2581,1773604508104,1773604508115,11,7,1388,1773604508104,1773604508114,10,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,1.0,1.4832396974191326,5,0,1.8333333333333333,2.316606713852541,6,1,2.5,1.9148542155126764,5,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,213.30578512396696
986,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50541,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773585322554,1773585325659,3105,32,6395,1773585322554,1773585325659,3105,18,3920,1773585322554,1773585325659,3105,14,2475,60,199.84375000000003,283.6007085589901,1687,60,217.77777777777777,371.314763502303,1687,60,176.78571428571428,102.3599820929348,366,0,100.16129032258064,549.3317210802105,3060,0,182.6470588235294,741.4877730934332,3060,0,238.8461538461538,850.9765807739019,3071,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.22118380062304
8042,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62695,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773594700211,1773594700211,0,2,204,1773594700211,1773594700211,0,1,78,1773594700211,1773594700211,0,1,126,78,102.0,33.94112549695428,126,78,78.0,0.0,78,126,126.0,0.0,126,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab,,,,,0,97.14285714285714
9018,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56373,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773595241626,1773595244708,3082,33,6449,1773595241626,1773595244708,3082,18,3914,1773595241627,1773595244708,3081,15,2535,60,195.4242424242424,279.19594713021786,1681,60,217.44444444444449,369.9183093002502,1681,60,168.99999999999997,103.1427582112703,366,0,96.3125,535.3558622015345,3030,0,181.2941176470588,734.118158465131,3030,0,220.07142857142856,814.2415502771902,3049,2,1,2,0,32,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,15,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,194.83383685800604
6304,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54654,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773592302771,1773592314857,12086,32,6403,1773592302771,1773592314857,12086,18,3928,1773592302772,1773592314856,12084,14,2475,60,200.09375,284.95425319038543,1695,60,218.22222222222223,373.17691050753353,1695,60,176.78571428571428,102.3599820929348,366,0,389.87096774193554,2160.5071124149763,12031,0,710.9411764705883,2917.1187940883606,12031,0,929.5384615384615,3341.58843504564,12051,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.47040498442368
16768,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62246,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773604890094,1773604892204,2110,32,6391,1773604890094,1773604892204,2110,18,3916,1773604890094,1773604892203,2109,14,2475,60,199.71875000000003,282.92415880779214,1683,60,217.5555555555556,370.3837790601118,1683,60,176.78571428571428,102.3599820929348,366,0,68.06451612903227,368.24230568869285,2052,0,124.11764705882354,496.852704827213,2052,0,162.23076923076923,574.4478731567896,2074,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.09657320872273
6480,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54787,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773592555690,1773592561792,6102,31,6325,1773592555690,1773592561792,6102,17,3850,1773592555690,1773592561791,6101,14,2475,60,204.0322580645161,285.39837465911484,1677,60,226.4705882352941,378.18697717647865,1677,60,176.78571428571428,102.3599820929348,366,0,203.4,1103.316461307953,6045,0,381.375,1510.318989485334,6045,0,469.3076923076923,1682.2078936433206,6068,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,203.37620578778134
13613,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,52241,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773600915561,1773600923287,7726,5,455,1773600915561,1773600919577,4016,4,364,1773600923287,1773600923287,0,1,91,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,986,1931.5,1278.5378367494643,3710,986,1338.6666666666667,585.9012999928685,2015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0,89.2156862745098
9825,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56954,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773596197284,1773596199396,2112,33,6531,1773596197284,1773596199396,2112,18,3926,1773596197285,1773596199396,2111,15,2605,60,197.90909090909088,279.3084499747057,1687,60,218.1111111111111,371.1674568786327,1687,60,173.66666666666666,99.37351376546589,366,0,66.0,361.8972408063176,2049,0,124.23529411764706,496.0544991999071,2049,0,150.7857142857143,546.7010403067909,2050,2,2,2,0,32,25,1,0,1,1,1,0,17,12,1,0,1,1,1,0,15,13,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,197.31117824773412
14323,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53024,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773601482486,1773601482486,0,2,160,1773601482486,1773601482486,0,1,72,1773601482486,1773601482486,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
11859,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,58459,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,25,6,4,0,0,1773598675199,1773598675297,98,9,627,1773598675199,1773598675297,98,5,349,1773598675199,1773598675297,98,4,278,60,69.66666666666667,12.864680330268603,92,60,69.8,12.497999839974396,90,60,69.5,15.264337522473747,92,0,12.25,34.24595909425978,97,0,24.5,48.33563212924119,97,0,32.66666666666667,55.716544520755534,97,2,1,2,0,8,3,2,1,1,1,1,0,4,2,1,1,1,0,1,0,4,1,1,0,SMTP,Email,0,6,svr1.fyp.lab,,,,,0,68.9010989010989
16522,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62380,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773605074434,1773605084536,10102,30,5962,1773605074434,1773605084536,10102,17,3793,1773605074435,1773605084535,10100,13,2169,60,198.7333333333334,292.23855788147404,1687,60,223.1176470588235,382.02942987958096,1687,60,166.8461538461538,99.25879151142074,366,0,348.3448275862069,1863.9777028836183,10040,0,631.375,2508.976760221851,10040,0,841.6666666666667,2904.918535341343,10066,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,198.07308970099666
9565,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56772,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773595902509,1773595910586,8077,30,5956,1773595902509,1773595910586,8077,17,3787,1773595902509,1773595910586,8077,13,2169,60,198.53333333333336,291.1850618247527,1681,60,222.76470588235293,380.5925527075781,1681,60,166.8461538461538,99.25879151142074,366,0,278.51724137931035,1491.210477160122,8032,0,504.8125,2007.2548490828628,8032,0,673.0833333333333,2321.5588202887743,8045,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,197.87375415282392
18391,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,51822,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773606146473,1773606157688,11215,6,540,1773606146473,1773606150478,4005,4,360,1773606153364,1773606157688,4324,2,180,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,990,2243.0,1406.510220368128,4324,990,1335.0,589.7804676318129,2016,4324,4324.0,0.0,4324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,watson.telemetry.microsoft.com,,,,,0,88.52459016393443
19264,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63638,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773607145939,1773607154049,8110,32,6425,1773607145939,1773607154049,8110,18,3950,1773607145939,1773607154049,8110,14,2475,60,200.78125,288.6795001912071,1717,60,219.44444444444443,378.29901373232485,1717,60,176.78571428571428,102.3599820929348,366,0,261.6129032258064,1446.5849364951314,8056,0,477.05882352941177,1953.058129914092,8056,0,623.8461538461538,2239.1011160044354,8076,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,200.15576323987537
2890,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,51628,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773587869003,1773587869003,0,2,212,1773587869003,1773587869003,0,1,82,1773587869003,1773587869003,0,1,130,82,106.0,33.94112549695428,130,82,82.0,0.0,82,130,130.0,0.0,130,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab,,,,,0,100.95238095238095
10313,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,57755,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,25,6,4,0,0,1773597515043,1773597515082,39,9,629,1773597515043,1773597515082,39,5,351,1773597515043,1773597515081,38,4,278,60,69.88888888888889,13.270686158262922,92,60,70.2,13.31164903383499,92,60,69.5,15.264337522473747,92,0,4.874999999999999,12.988318927845455,37,0,9.75,18.83923211457056,38,0,12.666666666666668,21.07921567168317,37,2,1,2,0,8,3,2,1,1,1,1,0,4,2,1,1,1,0,1,0,4,1,1,0,SMTP,Email,0,6,svr1.fyp.lab,,,,,0,69.12087912087912
10138,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63324,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773596019519,1773596027155,7636,5,455,1773596019519,1773596023537,4018,4,364,1773596027155,1773596027155,0,1,91,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,987,1909.0,1235.5093416617026,3618,987,1339.3333333333333,585.3241267309364,2015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0,89.2156862745098
19886,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,52868,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773608087728,1773608098921,11193,6,546,1773608087728,1773608091755,4027,4,364,1773608094597,1773608098921,4324,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,996,2238.6,1396.7629720178008,4324,996,1342.3333333333333,583.4897885424674,2016,4324,4324.0,0.0,4324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0,89.50819672131148
2387,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54155,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773587279706,1773587284915,5209,2,172,1773587279706,1773587279706,0,1,86,1773587284915,1773587284915,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,5209,5209.0,0.0,5209,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0,81.9047619047619
6396,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54387,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773591851639,1773591851680,41,13,2639,1773591851639,1773591851680,41,8,1446,1773591851639,1773591851680,41,5,1193,60,203.00000000000003,167.8059395055292,621,60,180.75,191.90231890209145,621,66,238.6,132.1203996360895,366,0,3.4166666666666665,6.74817596005608,22,0,5.857142857142858,8.194074514114279,22,1,10.25,16.560495161679196,35,2,1,2,0,12,8,1,0,1,1,1,0,7,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,201.45038167938932
17112,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56172,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773604972979,1773604972979,0,2,239,1773604972979,1773604972979,0,1,90,1773604972979,1773604972979,0,1,149,90,119.5,41.71930009000631,149,90,90.0,0.0,90,149,149.0,0.0,149,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab.fyp.lab,,,,,0,113.80952380952381
